tipo,cidade/uf,bairro,endereço,área_total,área_construída,valor,suite,quarto,wc_social,vaga,asfalto,piscina
Casa-Térrea,Campo Grande - MS,Aero Rancho,"Tv. Lázaro Gonçalves Martins, 100",200.0,100.0,295000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,Tv. Paraopeba,360.0,160.0,597000.0,1,2,1,6,1,1
Casa-Térrea,Campo Grande - MS,Aero Rancho,Tv. Paraopeba,360.0,,650000.0,0,0,0,0,1,1
Casa-Térrea,Campo Grande - MS,Aero Rancho,Tv. Tropical,360.0,110.0,170000.0,1,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,130000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,201.0,280000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,129.0,58.0,175000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,191.0,838000.0,0,0,1,4,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,0,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,168.0,68.45,250000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,125.0,63.0,240000.0,1,1,1,1,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,320000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,87.67,380000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,280000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,52.0,185000.0,0,2,1,5,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,63.0,250000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,87.67,380000.0,0,2,2,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,198000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,83.0,290000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,87.67,380000.0,0,2,2,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,70.0,180000.0,0,1,1,5,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,240000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,320000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,168.0,68.45,250000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,93.0,320000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,162.0,30.0,180000.0,1,1,1,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,320000.0,1,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,79.0,300000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,300000.0,0,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,250.0,630000.0,1,2,2,6,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,250.0,630000.0,1,2,1,6,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,78.0,245000.0,1,1,1,1,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,252.0,630000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,200.0,176.0,250000.0,0,4,2,4,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,280000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,87.67,380000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,100.0,180000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,118.94,230000.0,1,2,1,4,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,121.35,225000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,320000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,55.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,59.6,240000.0,0,0,1,2,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,,320000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,87.0,380000.0,0,3,2,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,75.0,220000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,82.0,300000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,300000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,100.0,280000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,140.0,430000.0,1,1,2,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,140.0,430000.0,1,1,2,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,62.0,180000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,56.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,89.0,310000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,300000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,260000.0,1,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,125.0,62.0,260000.0,1,1,1,1,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,160.0,67.5,200000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,160.0,120.0,170000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,46.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,150.0,350000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,60.0,240000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,56.0,179000.0,0,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,100.0,50.0,185000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,89.8,420000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,84.0,270000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,70.0,200000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,160.0,67.0,220000.0,1,1,0,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,47.0,190000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,82.0,290000.0,1,1,0,3,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,87.0,240000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,88.9,310000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,88.92,310000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,88.9,310000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,82.0,260000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,198000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,88.9,310000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,88.9,310000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,260000.0,1,1,1,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,310000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,82.0,290000.0,0,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,88.9,310000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,84.0,270000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,148.0,77.22,210000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,300000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,198000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,360.0,130.0,300000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,325000.0,0,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,84.0,325900.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,84.0,325900.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,107.0,350000.0,1,0,1,3,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,250.0,100.0,190000.0,0,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,350000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,84.0,325900.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,90.0,45.0,180000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,88.9,310000.0,1,2,2,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,140.0,430000.0,1,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,280000.0,1,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,80.0,260000.0,1,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,350000.0,1,4,2,2,1,1
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,180000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,127.5,71.05,300000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,100.0,49.0,180000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,180000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,123.0,400000.0,0,1,1,2,0,1
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,300000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,125.0,65.0,330000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,84.0,325000.0,1,1,0,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,250.0,113.79,495000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,70.0,255000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,67.6,215000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,180.0,90.0,320000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,180000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,175000.0,0,2,2,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,120.0,60.0,185000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,60.0,175000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Aero Rancho,,125.0,56.0,160000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"Av. Afonso Pena, 179",,,2500000.0,0,4,1,3,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,Av. João Rosa Pires,616.0,290.0,1180000.0,1,5,2,14,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R.  Paissandu,429.0,252.0,680000.0,1,2,1,3,1,1
Casa-Térrea,Campo Grande - MS,Amambaí,R. 26 de Agosto,,,850000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. 26 de Agosto, 1931",700.0,129.0,600000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. 26 de Agosto, 2075",370.0,206.0,800000.0,0,2,3,3,1,1
Casa-Térrea,Campo Grande - MS,Amambaí,R. Allan Kardec,684.0,569.0,4700000.0,3,1,0,10,1,1
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Amando de Oliveira, 115",400.0,250.0,500000.0,0,3,1,6,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Antônio Norberto de Almeida, 181",360.0,144.0,850000.0,1,2,3,1,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Aporé,250.0,182.2,700000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Aporé,400.0,128.95,485000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Aporé, 154",680.0,,550000.0,0,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Apore, 62",800.0,263.06,750000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Argemiro Fialho,1260.0,314.0,1290000.0,2,4,1,10,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Cel. Camisão, 285",180.0,70.0,280000.0,0,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. dos Barbosas,1815.82,,1350000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Dr. Nicolau Frageli,360.0,183.0,298000.0,0,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Dr. Nicolau Frageli, 183",360.0,188.91,298000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Dr. Nicolau Frargeli,540.0,145.0,500000.0,0,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Eng. Roberto Mange,220.22,125.5,500000.0,0,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Engenheiro Roberto Mange, 1380",900.0,666.67,600000.0,3,2,2,0,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Engenheiro Roberto Mange, 472",378.95,173.37,570000.0,1,2,2,4,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Engenheiro Roberto Mange, 472",378.95,120.69,590000.0,0,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. General Osorio,200.0,159.56,320000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. General Osório, 225",250.0,230.0,380000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. General Ozório,,200.0,400000.0,0,5,2,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. General Revelleau,1243.39,120.3,880000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Guia Lopes, 308",746.0,,1085000.0,0,3,2,3,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Guia Lopes, 337",900.0,181.3,850000.0,0,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Iguaçu, 495",290.97,106.16,320000.0,0,1,1,6,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Luis Gama,350.0,178.26,590000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Luiz Gama, 112",659.0,490.0,1300000.0,2,1,2,4,1,1
Casa-Térrea,Campo Grande - MS,Amambaí,R. Nicolau Fragelli,540.0,145.0,500000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Orfeu Baís,540.0,148.0,420000.0,0,3,2,6,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Orfeu Baís,516.0,,320000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Orfeu Bais, 861",516.0,89.0,280000.0,0,3,2,2,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Paissandú, 1064",400.0,100.0,450000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Terenos, 335",355.7,,400000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,R. Tônico de Carvalho,423.71,250.0,800000.0,0,3,1,3,1,1
Casa-Térrea,Campo Grande - MS,Amambaí,R. Tonico de Carvalho,441.2,250.0,900000.0,1,3,3,4,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Vasconcelos Fernandes, 572",400.0,,280000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Amambaí,"Tv. Camapua, 53",982.5,530.0,750000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,,,,480000.0,1,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,,378.95,,570000.0,1,1,1,4,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,,540.0,142.28,390000.0,0,2,1,6,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,,1200.0,267.0,2000000.0,1,1,1,10,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,,1000.0,120.0,800000.0,1,2,1,7,1,0
Casa-Térrea,Campo Grande - MS,Amambaí,,378.95,120.69,590000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Arapongas,"R. Nova Europa, 193",450.0,120.0,260000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,"R. dos Dentistas, 233",200.0,81.45,250000.0,0,3,1,2,0,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,"R. dos Dentistas, 38",300.0,178.48,380000.0,0,3,2,5,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,"R. dos Engenheiros, 222",200.0,150.0,450000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,"R. dos Engenheiros, 50",200.0,110.78,250000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,R. dos Farmacêuticos,200.0,160.0,343000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,R. dos Farmacêuticos,300.0,,335000.0,0,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,R. dos Servidores Públicos,250.0,132.0,300000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,Tv. dos Bancários,300.0,148.0,370000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,"Tv. dos Borracheiros, 94",200.0,190.0,620000.0,1,3,2,2,0,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,"Tv. dos Garis, 80",,127.0,350000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,Tv. dos Jornalistas,,200.0,399000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,Tv. dos Mecânicos,200.0,69.3,220000.0,0,3,1,2,0,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,Tv. dos Vigias,200.0,144.99,320000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,,200.0,144.99,320000.0,1,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,,200.0,110.0,210000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,,235.0,100.0,320000.0,0,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,,200.0,110.78,250000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,,220.0,130.0,290000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Arnaldo Estevão de Figueiredo,,250.0,140.0,260000.0,0,1,0,5,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,"R. das Docas, 03",200.0,70.0,350000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,R. das Mares,206.0,84.0,420000.0,1,2,1,5,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,"R. das Nações, 23",200.0,70.0,190000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,"R. dos Bispos, 10",220.0,110.0,475000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,"R. Dr. Jivago, 1282",125.0,63.0,270000.0,1,2,0,3,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,,210.0,112.0,439000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,,206.0,84.0,420000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,,206.0,83.5,420000.0,1,2,1,5,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,,210.0,112.0,439000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,,200.0,160.0,330000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,,206.0,84.0,420000.0,0,2,0,0,1,0
Casa-Térrea,Campo Grande - MS,Atlântico Sul,,206.0,84.0,420000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. Amazonas,360.0,215.0,990000.0,2,1,1,3,0,1
Casa-Térrea,Campo Grande - MS,Autonomista,"R. Amazonas, 2733",360.0,207.5,780000.0,1,1,2,2,0,1
Casa-Térrea,Campo Grande - MS,Autonomista,R. Autonomista,396.03,202.69,820000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. Autonomista,216.0,106.0,690000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. Cassilândia,176.0,135.8,680000.0,0,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. das Garças,537.0,314.0,1550000.0,2,0,1,4,0,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. Dr. Paulo Machado,411.0,202.0,850000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Autonomista,"R. Itaguaí, 211",360.0,220.0,860000.0,0,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Autonomista,"R. Paulo Coelho Machado, 1068",,200.0,1100000.0,1,3,0,0,1,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. Pernambuco,450.0,200.0,1250000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Autonomista,"R. Pernambuco, 3280",541.0,288.0,1500000.0,3,0,0,0,1,1
Casa-Térrea,Campo Grande - MS,Autonomista,R. Pirizal,363.0,172.75,590000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. Pirizal,1256.36,380.0,2300000.0,1,2,1,16,1,1
Casa-Térrea,Campo Grande - MS,Autonomista,"R. Pirizal, 23",1250.0,360.0,2300000.0,1,2,1,8,1,1
Casa-Térrea,Campo Grande - MS,Autonomista,"R. Pirizal, 55",363.0,172.75,600000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Autonomista,R. Praia da Amaralina,510.0,315.0,1750000.0,2,0,1,4,1,1
Casa-Térrea,Campo Grande - MS,Autonomista,R. Praia da Amaralina,525.0,228.0,1100000.0,0,2,0,2,0,1
Casa-Térrea,Campo Grande - MS,Autonomista,R. Praia da Costa,1800.0,550.0,3150000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Autonomista,"R. Praia de Ondina, 37",450.0,253.14,1065000.0,1,1,1,4,0,1
