tipo,cidade/uf,bairro,endereço,área_total,área_construída,iptu,valor,descricao,condomínio
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Abdo Chequer, 427","300,00 m²","204,00 m²",,"R$350.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,1 Apto,2 Quarto(s),2 Varanda(s),1 Wc social,4 Vaga(s) de garagem,Área de serviço,Copa,Cozinha planejada,Porteiro eletrônico",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Afonso Acunzo, 58","250,00 m²","160,00 m²",,"R$260.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,1 Apto,3 Quarto(s),2 Varanda(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Churrasqueira,Copa,Cozinha,Edícula",
Casa-Térrea,Campo Grande - MS,Coophasul,R. Antônio Honostório Rezende,"149,00 m²","360,00 m²",,"R$799.900,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),2 Wc social,2 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Jardim,Lavabo,Lavanderia,Pé direito duplo,Piscina,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophasul,R. Atílio Banducci,"250,00 m²",,,"R$210.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Atílio Banducci, 238","250,00 m²","96,00 m²",,"R$230.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Imóvel alugado com renda,Muro,Rede elétrica,Sala de TV,4 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Academia,Cozinha,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophasul,R. Conselheiro João Alfredo,"180,00 m²","82,00 m²",,"R$280.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,1 Suíte,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cozinha,Lavanderia",
Casa-Térrea,Campo Grande - MS,Coophasul,R. Cotegipe,"500,00 m²","150,00 m²",,"R$450.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Apto,2 Quarto(s),2 Varanda(s),1 Wc social,4 Vaga(s) de garagem,Área de serviço,Árvores frutíferas,Churrasqueira,Copa,Cozinha planejada,Jardim,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Guimarães Rosa, 87","360,00 m²","63,60 m²",,"R$270.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de TV,1 Quarto,1 Varanda,1 Wc social,5 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Irã, 53","1.200,00 m²","135,67 m²","R$ 253,00","R$730.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,2 Apto(s),2 Quarto(s),1 Wc social,10 Vaga(s) de garagem,Área de serviço,Árvores frutíferas,Churrasqueira,Cozinha,Cozinha planejada,Gazebo,Interfone,Jardim,Portão elétrico,Quiosque,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophasul,R. Major Pinto,"250,00 m²","223,00 m²",,"R$280.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de jantar,Sala de TV,2 Apto(s),2 Quarto(s),1 Varanda,2 Wc social,Academia,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Mario da Costa Freitas, 25","347,00 m²","215,00 m²",,"R$600.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Apto com a/e,2 Quarto(s),2 Varanda(s),1 Wc social,5 Vaga(s) de garagem,Área de lazer,Área de serviço,Churrasqueira,Cozinha,Depósito,Edícula,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Pedro Balbuíno, 168","250,00 m²","177,00 m²",,"R$250.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,4 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha,Edícula",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Pedro Balduíno, 448","250,00 m²","91,00 m²","R$ 736,59","R$250.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de TV,3 Quarto(s),1 Wc social,1 Vaga de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Santa Mônica, 98","600,00 m²","157,00 m²",,"R$560.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,2 Quarto(s) com a/e,2 Quarto(s),1 Varanda,1 Wc social,4 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Srg. Hércules Santos de Campos, 315","180,00 m²","100,00 m²",,"R$210.000,00","Sala de jantar,Sala de TV,1 Quarto com a/e,2 Quarto(s),2 Varanda(s),1 Wc social",
Casa-Térrea,Campo Grande - MS,Coophasul,R. Vinhedo,"202,50 m²","50,14 m²",,"R$150.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophasul,"Tv. Casalvasco, 08","104,00 m²","52,00 m²",Pago,"R$200.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,1 Suíte,1 Quarto,2 Varanda(s),1 Wc social,1 Vaga de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophasul,,,,,"R$180.000,00","Aceita financiamento,Água,Asfalto,Sala de estar,3 Quarto(s),2 Varanda(s),1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophasul,,"180,00 m²","100,00 m²",,"R$400.000,00","Aceita financiamento,Asfalto,Calçada,Esgoto,Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Lavabo",
Casa-Térrea,Campo Grande - MS,Coophasul,,"250,00 m²","128,17 m²",,"R$245.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de TV,3 Quarto(s),1 Varanda,2 Wc social,1 Vaga de garagem,Academia,Área de lazer,Cozinha,Edícula,Lavanderia","R$ 26,00"
Casa-Térrea,Campo Grande - MS,Coophasul,,"250,00 m²","148,00 m²",,"R$270.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,3 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophasul,,"250,00 m²","182,08 m²",,"R$450.000,00",,
Casa-Térrea,Campo Grande - MS,Coophasul,,"250,00 m²","148,00 m²",,"R$240.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,3 Quarto(s),1 Varanda,1 Wc social,4 Vaga(s) de garagem,Copa,Cozinha,Edícula",
Casa-Térrea,Campo Grande - MS,Coophasul,,"250,00 m²","200,00 m²",,"R$350.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Piso tátil,Rampa de acessibilidade,Rede elétrica,2 Sala(s) de estar,Sala de jantar,Sala de TV,1 Apto,2 Quarto(s),2 Varanda(s),1 Wc social,4 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophasul,,"228,00 m²","136,00 m²",,"R$570.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha planejada,Hall de entrada,Interfone,Jardim,Lavabo,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophasul,,"180,00 m²","82,00 m²",,"R$300.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Cerca elétrica,Churrasqueira,Cozinha,Lavanderia",
Casa-Térrea,Campo Grande - MS,Coophasul,,,,,"R$250.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rampa de acessibilidade,Rede elétrica,Sala de jantar,Sala de TV,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Cozinha planejada,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophasul,,"360,00 m²","150,00 m²",,"R$800.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte,2 Quarto(s),2 Varanda(s),1 Wc social,5 Vaga(s) de garagem,Área de lazer,Área de serviço,Cerca elétrica,Churrasqueira,Copa,Cozinha,Cozinha americana,Interfone,Jardim,Lavabo,Lavanderia,Piscina,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophasul,,"250,00 m²","126,47 m²",,"R$380.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Apto com a/e,3 Quarto(s) com a/e,1 Wc social,Canil,Churrasqueira",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Abiurena, 197","250,00 m²","139,00 m²",,"R$190.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Churrasqueira,Cozinha,Edícula,Lavanderia",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Aldagro, 48","250,00 m²",,,"R$230.000,00","Aceita financiamento,Sala de jantar,Sala de TV,2 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Figueira, 197","200,00 m²","90,00 m²",,"R$280.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Figueira, 278","200,00 m²","120,00 m²",,"R$380.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,2 Suíte(s),2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Guatambu, 58",,,,"R$190.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Sala de jantar,Sala de TV,1 Suíte,2 Quarto(s),2 Varanda(s),2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Imbauva,,,,"R$190.000,00","Asfalto,Calçada,Muro,Sala de estar,Sala de jantar,2 Quarto(s),1 Wc social,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Ipira,"275,00 m²","137,44 m²",,"R$750.000,00","Aceita financiamento,Sala de jantar,Sala de TV,1 Suíte com a/e,2 Quarto(s) com a/e,1 Varanda,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Ipirá, 48","368,50 m²","213,00 m²",,"R$480.000,00","Água,Asfalto,Calçada,Esgoto,Imóvel alugado com renda,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,2 Quarto(s) com a/e,2 Quarto(s),3 Varanda(s),2 Wc social,10 Vaga(s) de garagem,Área de serviço,Árvores frutíferas,Cerca elétrica,Churrasqueira,Closet,Cozinha,Cozinha americana,Cozinha planejada,Jardim,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Pimenteira,"255,00 m²","105,00 m²",,"R$270.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Pimenteira, 168","300,00 m²",,,"R$250.000,00","Água,Asfalto,Calçada,Imóvel alugado com renda,Muro,Rede elétrica,Sala de TV,1 Apto,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Presidente Nilo Peçanha, 1414","300,00 m²","130,00 m²",,"R$420.000,00","Aceita permuta,Asfalto,Calçada,Sala de estar,1 Apto,2 Quarto(s),1 Varanda,1 Wc social,4 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Quebracho,"250,00 m²","220,00 m²","R$ 1.200,00","R$390.000,00","Aceita permuta,Sala de jantar,Sala de TV,3 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem,Churrasqueira,Cozinha planejada,Edícula",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Saboarama,"250,00 m²","100,00 m²",,"R$250.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,3 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Tipuana, 88","250,00 m²","215,00 m²",,"R$260.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de jantar,Sala de TV,1 Apto,2 Quarto(s),2 Varanda(s),1 Wc social,2 Vaga(s) de garagem,Cozinha,Despensa",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,"250,00 m²","205,00 m²",,"R$417.000,00","Aceita financiamento,Aceita permuta,Sala de jantar,Sala de TV,1 Apto,1 Quarto,1 Varanda,2 Vaga(s) de garagem,Área de serviço,Churrasqueira,Cozinha americana,Cozinha planejada,Escritório,Interfone,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,"250,00 m²","180,00 m²",,"R$240.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Rede elétrica,Sala de jantar,Sala de TV,2 Suíte(s),1 Vaga de garagem,Área de serviço,Cozinha,Edícula",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,"275,00 m²","156,00 m²",,"R$650.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,1 Suíte,2 Quarto(s),Área de serviço,Churrasqueira,Copa,Cozinha,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,"250,00 m²",,,"R$260.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,2 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem,Copa,Cozinha,Edícula,Lavanderia,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,"250,00 m²","90,00 m²","R$ 1.100,00","R$260.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,3 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Jardim",
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,"250,00 m²","120,00 m²",,"R$260.000,00","Água,Asfalto,Calçada,Esgoto,Imóvel alugado com renda,Muro,Rede elétrica,Sala de estar,3 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophavila,R. da Ilha,"200,00 m²",,,"R$250.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de TV,3 Quarto(s) com a/e,1 Varanda,1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila,"R. do Cabo, 1046","300,00 m²","115,00 m²",,"R$420.000,00","Água,Asfalto,Calçada,Esgoto,Imóvel alugado com renda,Muro,Piso tátil,Rampa de acessibilidade,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte com a/e,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophavila,"R. Razuk Jorge, 188",,,,"R$250.000,00","Sala de estar,1 Apto,2 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem,Área de serviço,Depósito",
Casa-Térrea,Campo Grande - MS,Coophavila,,"99,00 m²","50,00 m²",,"R$155.000,00","Sala de estar,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila,,"300,00 m²","165,00 m²",,"R$300.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,4 Quarto(s),1 Varanda,2 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila,,"300,00 m²","167,00 m²",,"R$580.000,00","Aceita financiamento,Água,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,2 Apto(s) com a/e,1 Quarto com a/e,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,Av. Marinha,"300,00 m²","180,00 m²",,"R$390.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,Churrasqueira,Cozinha planejada,Edícula,Hidromassagem,Lavanderia",
Casa-Térrea,Campo Grande - MS,Coophavila II,Av. Marinha,"360,00 m²",,,"R$185.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,2 Quarto(s),1 Wc social,4 Vaga(s) de garagem,Copa",
Casa-Térrea,Campo Grande - MS,Coophavila II,"Av. Marinha, 1025","300,00 m²","45,38 m²","560,00","R$300.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de jantar,2 Quarto(s),1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,"Av. Marinha, 1095","300,00 m²","230,00 m²",,"R$330.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,3 Quarto(s),1 Varanda,2 Wc social,6 Vaga(s) de garagem,Área de serviço,Churrasqueira,Closet,Cozinha,Depósito,Despensa,Escritório,Jardim,Lavanderia,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. Abadia Jabour, 1310","200,00 m²","93,00 m²",,"R$120.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Apto,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. Arquimedes Cerenza, 1396","300,00 m²","65,00 m²","R$ 860,00","R$349.999,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,1 Varanda,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Beira Mar, 1235","300,00 m²","91,33 m²",,"R$140.000,00",,
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Enseada,"300,00 m²","82,46 m²",,"R$245.000,00","Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Wc social,Área de serviço,Cerca elétrica,Cozinha,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Enseada, 1266","300,00 m²","260,00 m²",,"R$240.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,1 Apto,3 Quarto(s),2 Varanda(s),1 Wc social,1 Vaga de garagem,Academia,Área de serviço,Churrasqueira,Cozinha,Edícula,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Enseada, 95","300,00 m²","110,00 m²",,"R$160.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),2 Varanda(s),1 Wc social,1 Vaga de garagem,Área de serviço,Árvores frutíferas,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Ilha,"300,00 m²","150,00 m²",,"R$180.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rampa de acessibilidade,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem,Área de serviço,Copa,Cozinha,Depósito,Despensa,Edícula,Lavanderia,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Ilha, 126","300,00 m²","240,00 m²",,"R$350.000,00","Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Apto com a/e,3 Quarto(s),2 Varanda(s),1 Wc social,2 Vaga(s) de garagem,Churrasqueira,Cozinha,Cozinha planejada,Edícula,WC de serviço",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Ilha, 165","300,00 m²","70,00 m²",,"R$180.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Praia,"300,00 m²","120,00 m²",,"R$230.000,00","Água,Asfalto,Calçada,Muro,Rede elétrica,2 Sala(s) de estar,4 Quarto(s),2 Varanda(s),3 Vaga(s) de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Praia,"300,00 m²","221,53 m²",,"R$220.000,00","Sala de TV,1 Apto,2 Quarto(s),1 Varanda,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Praia, 905",,,,"R$210.000,00",,
Casa-Térrea,Campo Grande - MS,Coophavila II,R. do Cabo,"300,00 m²","163,04 m²",,"R$185.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,1 Apto,1 Quarto,1 Varanda,1 Wc social,4 Vaga(s) de garagem,Árvores frutíferas,Cozinha",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. do Cabo, 315","300,00 m²","230,00 m²",,"R$200.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,1 Suíte,3 Quarto(s),2 Varanda(s),1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Arquipélagos,"300,00 m²","167,00 m²","R$ 2.100,00","R$580.000,00","Aceita financiamento,Aceita permuta,1 Suíte com a/e,1 Suíte,1 Quarto,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Arquipélagos,"300,00 m²","167,00 m²",,"R$580.000,00","Aceita permuta,Água,Asfalto,Calçada,Muro,Sala de estar,Sala de jantar,2 Apto(s),1 Quarto,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Arquipélagos,"300,00 m²","167,00 m²",,"R$580.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rampa de acessibilidade,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,1 Apto,1 Quarto,1 Wc social,1 Vaga de garagem,Alarme,Cerca elétrica,Cozinha,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. dos Arquipélagos, 592","300,00 m²","90,00 m²",,"R$140.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Recifes,"300,00 m²","220,00 m²",,"R$370.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,Sala de TV,1 Suíte,3 Quarto(s),2 Varanda(s),1 Wc social,3 Vaga(s) de garagem,Closet,Copa,Cozinha,Despensa,Jardim,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Recifes,"150,00 m²","74,80 m²",,"R$314.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de jantar,Sala de TV,1 Apto,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Jardim",
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Recifes,"150,00 m²","75,00 m²",,"R$314.000,00","Aceita financiamento,Água,Asfalto,Esgoto,Muro,Rede elétrica,Sala de estar,3 Quarto(s),2 Vaga(s) de garagem,Churrasqueira,Cozinha",
